ra,dec,psfMag_r,psfMag_g
0.123957668351409,0.467311908756328,22.26228,22.9992
0.124069410925095,0.202497692565962,23.02903,26.21505
0.12422755173163,0.206116828959727,22.79596,25.95139
0.124357363277774,0.0736162045941379,22.09019,23.64965
0.12441232710904,0.0121985225558203,20.25087,21.7298
0.124657034050768,0.0645196108907143,23.51178,24.40604
0.195974456590395,0.0657462309034084,24.09443,24.83466
0.196214862369613,0.154580105322166,21.84519,23.7544
0.196278621286808,0.485827266082624,18.13781,18.63828
0.196333122488506,0.169060858244513,19.06307,20.47327
0.196656507218677,0.383597079574855,20.13592,20.72744
0.196692780924661,0.029523502372511,18.75702,20.24395
0.197042006673081,0.0307005453418594,22.70374,23.3225
0.197072523948094,0.441149102325526,23.51422,23.75926
0.197166056099384,0.0909282309721097,22.92156,22.9532
0.197209593808509,0.288593913528628,23.57085,23.72616
0.197640953667303,0.388826562690446,17.84195,18.3192
0.284031271517676,0.417453962403593,20.57686,21.96461
0.284342625374132,0.105061645118239,23.42035,24.28304
0.284384028548811,0.129086096078159,16.75484,18.08721
0.284472519706268,0.128223350347869,19.68528,21.17403
0.284608395526542,0.0283766033264957,20.39566,21.88948
0.284680672868442,0.0231329076216135,22.94156,23.21763
0.284695958780162,0.343631776390062,19.69277,20.36398
0.28477217092501,0.453049006027727,18.77012,20.24474
0.285156183997003,0.443915887553066,21.72348,23.23168
0.285339554169052,0.181811463672648,22.49187,23.10943
0.285384476934837,0.436080460982422,21.19077,22.65515
0.285469970936468,0.179781376817014,21.87603,22.19468
0.285573758198041,0.224582420620535,22.65831,24.77372
0.285786407796316,0.199686944051708,22.82234,24.18224
0.285900400982655,0.406720262788108,23.28277,24.54556
0.285950799416561,0.0302175788016857,23.64166,24.15528
0.367741797623014,0.0943436225084596,21.5509,22.52753
0.367880821955666,0.0770540397381146,19.09168,20.06986
0.368059353354965,0.29824683762864,21.72171,25.11444
0.368182182806637,0.0860835284223739,14.94756,16.04777
0.368366122028306,0.400131381911862,22.77164,23.98199
0.368387305576935,0.00934982096236238,15.57281,16.04869
0.368391126000262,0.494515699815656,21.04363,22.3366
0.368565236396107,0.0443245433102373,25.01748,24.85162
0.368646040267404,0.110790477246774,24.71367,23.41298
0.368816358239314,0.357758808665114,21.04643,22.40038
0.3690356305367,0.372033789596112,19.54404,20.17828
0.369270575064604,0.223491872420021,25.20222,23.26652
0.369377506644696,0.305155117488592,22.40066,22.75695
0.369571820907481,0.309824278444796,22.93156,25.51171
0.369639351854557,0.122014204795806,23.52343,23.35295
0.460796421617488,0.308704035835434,24.76093,25.54121
0.461060788591624,0.387789143793512,14.56494,15.40512
0.461803362641591,0.00409457553583915,22.53221,24.04226
0.4620993631315,0.209964175562288,23.25771,23.61862
0.462853254777352,0.0873443575174616,24.43329,24.55644
0.463217076743831,0.303456128382631,17.58192,19.04415
0.0372937376817699,0.093754874275737,21.30025,22.61577
0.037389130462433,0.0125184008189571,24.89777,23.48575
0.037603150300793,0.182002659118145,23.89234,23.37383
0.0376560365226055,0.230817873785921,17.99624,19.18641
0.0377637587042159,0.375339709643562,20.12349,21.7323
0.0379565278122289,0.0526841754689559,24.79529,25.4207
0.0380354128455735,0.46510952859705,21.98075,23.64392
0.0384511292783145,0.375644680566015,20.49986,21.19327
0.0384913399844606,0.448732499307126,23.41422,23.15902
0.0385045244063349,0.436345763987182,18.11903,18.538
0.0387435285713487,0.14063576994624,19.57047,20.46689
0.0390343079701907,0.00152722942727162,15.22363,16.76258
0.120625077029219,0.206562107161948,24.80227,25.11425
0.120637102800147,0.205421686715841,24.80227,25.11425
0.120742459306427,0.490772688529787,23.02843,25.49245
0.120769692531496,0.459350237126574,13.20293,14.58269
0.120839158821282,0.000523051267566787,14.13752,15.41868
0.121098970666274,0.179111697755234,18.81661,20.37346
0.12128078177679,0.469621062943016,22.97536,23.42241
0.121345346828832,0.225850316089669,24.65104,25.77859
0.121573970397833,0.465926589067238,23.31532,24.31222
0.12173938835212,0.207403570756294,24.80227,25.11425
0.121774108536556,0.382257268789177,22.85627,23.80489
0.121827086521604,0.197694627858337,24.72449,23.45872
0.121921669030165,0.0317454069767579,22.67555,23.42114
0.122112755912099,0.399252325549631,22.55188,23.31162
0.12221464174695,0.336257524554157,20.69106,21.71737
0.122305825880176,0.306824263118482,22.92056,22.8658
0.122329384064074,0.464439193634067,21.93428,23.20941
0.122361115515616,0.35874671892987,23.80156,25.74757
0.122400362992312,0.197713498639999,25.42061,25.87812
0.122465973662884,0.210753202502562,17.91203,19.18243
0.208752972889924,0.076447649413177,24.00734,25.61457
0.208901285964657,0.269472409194009,23.34866,24.83481
0.209241089942221,0.0471872340586215,20.3982,21.86602
0.20935200878416,0.0909254595181111,22.24195,23.12244
0.209669999497693,0.0328166665465475,23.16347,23.46114
0.209683806091334,0.440756601990867,20.21543,21.26575
0.209939688374448,0.371473917687904,16.29741,17.15844
0.21077426698581,0.160066385093884,20.59003,21.03224
0.210823337909517,0.474947148650907,20.07876,21.39794
0.210901830843738,0.23990546880203,22.84322,23.29169
0.289276069940513,0.256858969903387,21.08715,22.26131
0.289543189826389,0.459635388018173,18.17785,18.6926
0.290593385570133,0.447139939091742,24.63682,25.10361
0.365218757369007,0.480359539376289,14.83662,15.37282
0.365329336331399,0.255810497546505,23.65969,25.51357
0.365782621326849,0.186345588744132,23.03478,25.30829
0.365992990893147,0.48303783235082,24.27695,23.52443
0.366027881620937,0.340755668447563,21.64691,22.02873
0.366176867455579,0.249782619424395,17.37428,18.30177
0.366397313105182,0.481498925209287,21.32763,22.02529
0.366823657770155,0.204788119249067,22.0367,23.93511
0.366854314367851,0.125289052108875,24.28219,23.73151
0.366989949552817,0.238838777565915,21.62577,21.61479
0.367446414313861,0.0632369483126628,20.84325,22.31271
0.458309290102225,0.192508197580795,22.52416,23.23289
0.458725405682571,0.386566792072977,25.14043,25.22051
0.459078467110492,0.0682700436816815,20.99894,22.58589
0.459350535766951,0.0794426476278636,25.17943,24.43548
0.459655061173477,0.086146125609545,15.24073,15.66495
0.460119261292391,0.471873097305323,17.601,19.01531
0.460153716571028,0.399144432310318,20.07762,21.63625
0.46015651496316,0.223766408005714,21.19357,21.33712
0.460398597978442,0.106448501787939,23.15156,23.21954
0.460660427669694,0.469646235073522,18.37191,19.10539
0.0624207061872948,0.173718036290238,22.90576,23.23912
0.062660458508093,0.176835113920735,23.12004,24.54956
0.0634467402407211,0.424411410371906,13.51856,14.0549
0.0634598756302669,0.00598537433470026,21.58735,22.8974
0.0635675188189282,0.198808147247121,22.01674,23.37047
0.0637317196088478,0.0890381023359712,22.58756,23.12904
0.0641294853539307,0.330440520062953,16.60329,17.45679
0.0641801971665927,0.421383839828962,22.77556,24.76094
0.0642694217124777,0.0728940838840189,22.27527,22.74087
0.0643248260827249,0.35241025077552,23.36597,23.09386
0.146038303634839,0.307937049984899,23.82403,23.23274
0.146333144088032,0.336776598325627,22.70028,23.77492
0.146350805858788,0.406262900298095,23.92621,24.35693
0.146548591012561,0.45565855018659,22.99312,25.12009
0.146998874287647,0.183506703611177,23.09385,25.7104
0.147109857283979,0.177573735353293,21.95003,23.5045
0.147454368313959,0.215491430654284,21.79787,23.20555
0.147519683926932,0.104586896251947,22.21664,22.29686
0.147539500584003,0.269183901639107,23.03597,23.81765
0.14795415702423,0.270860108528024,19.35666,20.00554
0.148023546610631,0.455695254430621,22.92323,24.4923
0.148024778371791,0.479784874391237,25.51785,25.49038
0.148133082642715,0.487790114185709,22.66971,24.28251
0.223628792309569,0.489444659560807,22.37176,23.17897
0.223749592857814,0.376966571565702,23.69078,26.00849
0.223839524573464,0.293868152449041,22.83813,25.61078
0.224113567987786,0.357304973010515,20.72024,22.08094
0.224123475857994,0.359985709420049,19.66165,20.99219
0.224711914218631,0.285350154986734,22.39724,24.37051
0.224941397724251,0.289907850549673,22.89136,23.98841
0.225176791857486,0.0132774139004204,22.86109,25.53849
0.22556566805669,0.0992307616133773,14.02176,14.38928
0.304493703918881,0.0596778444735607,23.30412,24.42088
0.304583018207543,0.0125199222604181,25.30636,23.26782
0.304672536461567,0.341207686129752,18.28703,18.57466
0.30478847436342,0.306169910381657,25.30338,23.19563
0.304881662665998,0.180221461416454,20.34335,21.74179
0.305006973622653,0.240044363406763,17.9766,18.69472
0.305037353177966,0.29381002515155,22.83756,24.9465
0.305130266388744,0.28522229434246,21.61305,22.15639
0.305258641225894,0.187079366753975,22.19412,23.17965
0.305439780913446,0.231968045599545,25.22048,22.58759
0.305887894270899,0.0125014272182684,20.93842,23.40664
0.306025938175139,0.441251881955695,23.81859,24.62728
0.383488307091909,0.279603425672911,21.96924,23.06081
0.383608824523151,0.470634514818436,13.05608,13.35354
0.38378458461483,0.301434650507324,25.19858,25.9628
0.383787875909434,0.280876876193602,22.42432,23.04117
0.383880393183233,0.24600100264227,19.12473,20.50944
0.383920154510353,0.199227633682331,24.68815,24.76192
0.383959904446783,0.3830902687406,15.3299,15.79943
0.384107218881695,0.267008558526453,14.44304,15.64785
0.384375807462224,0.20399614077351,20.58056,20.92087
0.384410970431986,0.31997784743318,21.36953,22.68
0.384443454873795,0.0230815185996167,21.98011,22.58648
0.385121300825062,0.268780128937641,22.9022,23.47134
0.385241077458488,0.339466059579335,21.47354,22.34724
0.385312532828408,0.443452479297476,22.77117,24.94665
0.385589094106383,0.140677793697513,22.86073,23.60253
0.38575731588827,0.318863441889846,22.77029,23.84782
0.468498343989335,0.197688431416882,24.85506,24.6288
0.468522457644895,0.213888768717522,22.30984,22.96318
0.468733875662146,0.109671178896163,17.23576,18.29478
0.468869937339806,0.0151507695471448,24.79363,25.40626
0.468963510448475,0.377480150060656,16.61254,18.06211
0.469486891315796,0.322238677983688,23.35121,23.00691
0.469587327636589,0.410563421525095,25.13604,25.36602
0.469648872095661,0.378570244227439,16.74178,17.84744
0.46988675726152,0.499472015718939,16.60261,17.9101
0.469980306762437,0.495426869979162,25.03187,24.44477
0.470072038567368,0.0850339767910292,16.75793,17.10742
0.470133861226691,0.020042844078656,19.28765,20.61173
0.470292238420882,0.267230155064593,22.96425,23.18732
0.470812230355573,0.151009686323033,23.71207,24.03987
0.470868738655382,0.11736874597254,20.0086,21.21908
0.0702073843561379,0.485637066505234,18.07568,19.54638
0.0703199844821256,0.305995575716297,24.93528,23.01244
0.0703959121875037,0.00917904719497183,21.73505,23.34794
0.0704761201853028,0.0825664401889677,22.9563,25.44015
0.0705949398592907,0.223509618938928,23.57443,23.11834
0.0717569980693327,0.0514466603322615,22.79684,23.45438
0.0720506234854952,0.483260674522256,15.28607,15.85537
0.149479386446274,0.340219323364905,23.20563,23.16381
0.149807219492146,0.434835626606107,20.32854,21.64468
0.150346493446976,0.175825810337707,25.32194,25.11437
0.150349316051262,0.455579818027612,19.85801,20.4784
0.150603667435007,0.193761310564057,27.10855,25.19119
0.150664642418292,0.271066418314692,23.60678,23.17143
0.150719386990341,0.011385864276919,19.31665,20.72311
0.225904415056082,0.177793183940727,19.00272,20.14581
0.226281589976226,0.158081036188478,21.11383,22.63517
0.226672122636478,0.20478203025095,21.89627,23.19832
0.227307845049726,0.134064961699978,22.70026,22.90133
0.227422550865896,0.43443673597604,20.85736,21.15529
0.227768231719443,0.175541721479003,24.98889,25.31724
0.228184723107107,0.000597702434895744,24.87974,24.77457
0.301199929744362,0.127831952283376,17.37076,18.73315
0.301385765862335,0.406482600812796,22.93228,25.12903
0.301446077302728,0.357594846752729,22.76976,25.40653
0.301561964621186,0.437444564020364,19.88467,21.35305
0.301611239011406,0.170274863068561,20.44982,21.71516
0.301738124980716,0.307297067999974,23.13605,24.19498
0.30179042790507,0.0179246176515355,24.47835,23.49622
0.302003551845111,0.176429238123611,24.68632,26.01929
0.302120907369044,0.359744983182034,21.37018,21.77686
0.302274207196092,0.471062129696277,23.33459,23.17507
0.302279509218579,0.357686185088476,24.53402,25.16899
0.302335396032504,0.415020015878918,17.0202,17.72367
0.30244803279254,0.426312519371619,19.53382,20.90868
0.302468835235572,0.425653806603001,22.64056,23.68216
0.30362626149514,0.34172684724346,23.49206,24.12802
0.386235601827764,0.223401385941227,23.78153,23.22073
0.38645132513023,0.0428551013481293,18.03933,18.61754
0.386492471927824,0.468933623610296,25.18921,25.11947
0.38652422540531,0.322019104326747,22.22167,24.32706
0.386991584101832,0.123854053943578,23.60307,24.18287
0.38710429147598,0.0825242763505159,22.96055,25.30207
0.387268160154578,0.089732799394204,20.13952,21.74096
0.387291766406635,0.143640989890853,22.43293,23.73791
0.387365894937284,0.0930543222096834,23.14431,24.51549
0.466380257467392,0.279770860449955,17.16378,18.45516
0.466546556905916,0.197649694886388,25.16122,24.78304
0.466899940049245,0.425012046332941,25.00257,25.26648
0.467032080082788,0.112360183232899,17.89913,18.57443
0.467264005491359,0.267274521524203,25.18619,23.16692
0.467488359031059,0.208404774933572,23.21782,23.39354
0.467744252032787,0.244124775448661,25.18229,25.0466
0.467798258401247,0.0317865760545729,17.98577,19.37912
0.468418599075363,0.485373568015911,18.7264,19.19545
0.0101948495808983,0.309283165095374,19.79362,20.51414
0.0103822328148908,0.225560561767534,22.90253,23.99043
0.0104743821094075,0.447084018905197,25.52468,25.6098
0.0108635610666852,0.39563638382661,22.67798,24.66443
0.011009436596737,0.260036499709924,18.28395,18.99409
0.0110190344899621,0.169638769185663,19.43292,20.90634
0.011179417226117,0.337178465752261,22.55805,23.87596
0.0113517114550632,0.485029401411213,12.40379,12.90376
0.0113645689643533,0.488548784143833,23.09165,25.16262
0.0115962304059849,0.293820668889835,23.08128,24.98849
0.011645051461187,0.40894785519461,24.8761,25.19789
0.0120387440931609,0.456590041481886,19.4084,20.91042
0.0121754125960933,0.213075925151784,16.99522,18.35876
0.098900228199323,0.193177090022885,21.01185,21.5343
0.0989187506074156,0.143624935452616,23.69257,24.15595
0.0989792529918532,0.371979239481143,23.48689,24.38803
0.0994278323032631,0.259601176027402,24.80223,24.79317
0.0995197543652715,0.012281214951678,21.17451,22.55302
0.100062742108264,0.269047088269036,23.18606,23.84883
0.100524094816819,0.309938470541934,21.12962,22.49611
0.178309833136268,0.302802631955122,22.84967,23.64265
0.178593470213087,0.499187822503555,23.24274,23.22081
0.178610218168956,0.235998183805197,23.44368,21.417
0.178616615116212,0.0855650949253613,23.60756,23.81054
0.17865813576168,0.319654063965591,22.29072,22.5251
0.179681511130696,0.40899665137895,25.50022,24.97176
0.179941019560051,0.088978216635862,25.4464,25.39638
0.179989934470731,0.18437533673688,22.03428,22.88623
0.180000474488111,0.265563510782696,23.13359,24.83257
0.180115629297063,0.271522175631114,20.62137,21.99086
0.18021236808673,0.0230468175744581,22.09237,23.60168
0.180294312452363,0.0514969072417817,24.15813,25.36538
0.25621155354759,0.151166675281671,17.30447,18.72289
0.256304937395109,0.0651273223397994,18.04748,19.58058
0.256797869199147,0.242149865501215,23.22449,23.88677
0.257266973212015,0.0665725338783733,17.26653,18.33109
0.257772864701327,0.0670916770192759,20.61967,20.78667
0.257964237412406,0.157456979924656,20.3842,21.71272
0.258267591392723,0.104846856638938,24.88644,25.30756
0.33533000049977,0.0125268085741611,24.22756,23.4143
0.335484444480699,0.408902842962406,25.33417,25.17285
0.335601907418322,0.467727446633883,22.08994,24.10723
0.335756599534392,0.150808587150939,24.24042,23.47543
0.336249905896892,0.063983157418992,22.91329,25.20055
0.336303328488809,0.0319346836350284,17.21967,17.57749
0.33632278914229,0.0761328921837073,22.25007,25.33184
0.336543737170501,0.495440987801999,24.6646,26.05617
0.336679701694948,0.226493175141778,22.94297,24.50735
0.336688961072307,0.162028409816872,24.95554,25.11814
0.336695562316974,0.00718405724062835,21.3034,22.7549
0.336810600509391,0.0280965317449835,24.0488,23.54782
0.336861991154024,0.387156457589738,18.62404,19.94449
0.336897581269303,0.0326320847667813,21.15799,22.36298
0.337012199156611,0.106338710322916,23.5036,24.49006
0.337370628021961,0.052786830636059,24.1979,24.93871
0.337629972228569,0.365199704022352,19.01605,19.68021
0.337737031074004,0.186794635597931,22.95239,24.09998
0.419444243794997,0.205873340276974,24.38562,23.3676
0.419774731358473,0.409010051046046,24.37175,24.84731
0.419898434916604,0.456192524043692,23.00463,23.84691
0.420300398587216,0.480995623415342,20.23361,21.3693
0.420411118309175,0.427126558504056,23.74244,23.87391
0.420497281467057,0.141432854296258,22.68427,23.66282
0.420524323566175,0.099402445312853,15.43677,16.11021
0.420892565750762,0.413190316080874,17.76634,19.25723
0.420970637628528,0.420741597447902,17.98545,19.384
0.42116532382812,0.29380647820416,22.87268,25.38094
0.421191252963013,0.272101439744006,21.05157,21.35567
0.421270566432996,0.197129772969941,25.16713,24.61937
0.421325655317617,0.432225136160552,16.62232,17.01883
0.42134521066126,0.17903632857747,23.14178,23.42152
0.499104335309767,0.323811445359523,21.2092,22.59771
0.499295514877959,0.126753177895195,24.82291,25.11437
0.499328335544137,0.121107735050636,23.80753,23.81396
0.499439314730207,0.199458077479115,25.71671,25.22845
0.499490950119636,0.190702323116591,20.69337,21.51116
0.499606397909361,0.382310427609283,23.00941,24.157
0.499622326488513,0.140797890857033,22.12585,22.77592
0.499697476583684,0.134456076312353,22.41288,24.23994
0.000238952459101327,0.0771524693702022,19.64496,20.97865
0.000284104277113784,0.238542741056094,24.17318,24.0741
0.000409222147368382,0.380469166490017,21.91829,22.6164
0.000844426480757221,0.0361047078301031,24.29846,23.39056
0.00121713410192115,0.349260015070448,20.5113,21.91271
0.00163090313924386,0.427331413879987,19.79961,21.1599
0.00166133728879458,0.236009479361071,22.76756,23.56192
0.00171008630411507,0.39477995419789,21.24533,22.73104
0.00222774144211257,0.425752368422583,19.96529,21.31821
0.00231853996666587,0.456904683545437,23.4385,24.28753
0.00234596066258064,0.495151637605082,22.17739,23.56253
0.00237087229555755,0.424960372357337,15.36395,15.80992
0.00242162682585345,0.101834224379986,18.35213,19.72003
0.0800831201320875,0.437872843890856,22.68947,23.50076
0.0803271782251613,0.447051121497985,25.11002,25.06846
0.0809471907150225,0.484699919185966,22.85701,23.61241
0.0813976074219358,0.102578018805583,21.0499,22.46353
0.0814647068470435,0.392738454543993,23.70012,23.89363
0.0817519252639727,0.455761973663766,22.96648,25.50711
0.0818531368269646,0.495550591626115,25.54083,25.28522
0.0821995583245325,0.436066331054377,22.95454,23.25624
0.0823000581920041,0.447073734653407,24.49202,24.5738
0.0824171487049625,0.406794523033716,23.46717,24.76131
0.155952113462888,0.293805707805445,22.90134,25.0218
0.156176131139944,0.309431451475666,22.22966,24.12223
0.156527066659976,0.21954057935798,24.80206,24.0749
0.156595531645166,0.387462937231984,22.96619,24.84642
0.156773654332898,0.107802303770771,20.27808,21.63658
0.15715921543682,0.408953637780556,24.42706,25.16084
0.157309593125092,0.277342174860986,22.86532,23.34866
0.157952151193991,0.183349068874552,23.89006,23.56486
0.157997051911906,0.468160150427581,22.71359,24.5564
0.15806221601747,0.216735414690352,24.80206,23.28676
0.158534146534903,0.107711589588423,22.95145,23.98695
0.233452635493215,0.0891440859728167,19.69229,21.13939
0.233485126472786,0.198847147755931,21.33316,22.71675
0.233680270472286,0.0898292766309923,18.60519,19.61551
0.233761144944651,0.495495640435921,24.19199,25.19209
0.233979666224313,0.0338694998638325,20.68121,21.16588
0.234140898846874,0.478726742987688,17.81347,18.09812
0.235700055044504,0.403684785255459,20.39009,20.6673
0.313349957994006,0.497116383359752,20.9566,21.429
0.313633886148921,0.408942645996934,25.13457,25.48615
0.313883580437642,0.189111966787857,23.91271,24.9257
0.313953617738548,0.223501652444073,20.73045,22.30036
0.315133722556759,0.10545415449833,22.35356,22.74053
0.391026945932948,0.0951290767023778,24.42601,23.26556
0.391045141002223,0.3428584955831,22.00159,22.9175
0.391139865930995,0.132230357125909,20.35638,21.85645
0.39131415026473,0.0448644939497456,23.02547,24.25591
0.391484656211292,0.198572782139109,19.36976,19.67042
0.391510876244979,0.270879174156284,22.95882,24.47957
0.391513672186329,0.197633264165027,24.82779,25.21966
0.392016726318104,0.463379251066203,21.68742,22.04698
0.392181956771138,0.0820720624735698,23.17189,24.1226
0.392229235306672,0.269842947511707,25.37252,23.4567
0.392296344666534,0.45571862236006,22.95741,25.54923
0.392444366833672,0.495526610501269,23.77974,24.98025
0.392550587999324,0.355609155819682,22.32436,23.94829
0.392735206054681,0.322330401263841,22.42336,22.85477
0.392949247844525,0.18631083840852,22.5646,23.41385
0.393165347295621,0.368039980054446,22.5985,23.77326
0.393232172171395,0.444608229168427,23.82211,24.6236
0.393283998339143,0.29379829418832,22.69382,24.75344
0.393451691942454,0.197609121457652,24.63454,25.26724
0.393495323594493,0.258392291319866,23.03977,22.9067
0.393527867190471,0.0248933068825941,19.55801,20.28654
0.470948426642394,0.306020489243405,24.68339,23.02187
0.471537174130219,0.257470614214594,20.48148,20.97764
0.471813131948011,0.368628687623456,23.13051,24.34079
0.47220002026944,0.312789366553339,23.06552,23.99584
0.472282933221436,0.242299569486571,23.88946,23.11572
0.472381719015857,0.387576760597648,17.43117,18.66639
0.472536263605692,0.182840966208821,24.53017,24.78543
0.472698529204564,0.433867977315839,22.64461,23.48837
0.47292220577998,0.401065182512159,23.28885,24.27504
0.472952792863339,0.378926123987195,22.76392,26.03972
0.473238556429067,0.475870867597862,24.21878,25.02967
0.473251075562075,0.394975753575463,23.36539,23.03512
0.473288750359757,0.323886541313498,24.03068,25.45737
0.4733112834239,0.00519412071694045,24.56759,24.81263
0.0675228333658424,0.151515643464274,17.66212,18.37866
0.0675320405313151,0.0951336711179795,25.38751,22.86235
0.0681057810276116,0.263611517096078,24.07018,24.49644
0.0682001292370842,0.258546506647592,21.55642,22.75927
0.0682839546886953,0.239668161888584,24.9837,25.20454
0.0684470382278679,0.193821918316082,25.4923,25.41132
0.068603233086094,0.358733674307768,24.51538,23.88305
0.0690880283574415,0.211971396732699,23.50104,23.96478
0.0691799741082946,0.470622896178334,22.35027,23.56506
0.0692417892431649,0.408919468598591,24.62487,25.62235
0.0692714136573613,0.413974318138489,25.37972,25.19893
0.0692753809376541,0.401766898559162,19.37869,20.01964
0.0692831861417815,0.0621068489201753,23.09459,24.10205
0.0694792270669069,0.029371255621926,23.61065,24.50918
0.150941002490002,0.123547761245824,25.27538,25.30855
0.151367973278923,0.447851042320072,19.82889,20.34932
0.151495396925156,0.437005729375465,20.92337,21.51494
0.151514498041507,0.447186540215083,24.80479,24.90609
0.151642801528604,0.0530447293631463,20.09615,21.47277
0.151779489201715,0.319438627774084,22.37132,23.44351
0.152410071617684,0.0433739391589651,23.95886,24.60193
0.152533107801673,0.255140755942828,24.9596,23.27425
0.152540437093336,0.104921388080296,22.79986,23.9623
0.152705993477197,0.186204596877192,19.39456,19.99418
0.152894880658755,0.0718699817725702,25.15247,23.62226
0.153357118545927,0.479696890044553,24.70644,24.45903
0.228422598744435,0.105948936301809,16.01502,16.42564
0.22855828962264,0.245677036582927,23.31773,24.0019
0.22887307719725,0.298078401547746,23.47122,24.3299
0.229271146624338,0.106771043778307,22.46257,24.47932
0.22928543975047,0.222821431421208,22.77328,25.35832
0.229362696081921,0.319906054890567,19.40508,20.88925
0.229497188328594,0.315344808287524,24.07579,25.11338
0.229597999909528,0.0450888501773219,23.66056,24.55326
0.229621515515362,0.388786686849717,17.64007,19.08413
0.229698636674925,0.29728740007062,23.00205,24.64846
0.22978588520823,0.265161058520633,17.59546,19.01852
0.229978961076085,0.229207119903497,21.01553,21.10405
0.230173845057379,0.433188348533911,22.11844,23.29036
0.230514282307013,0.384661014332918,25.61968,24.92541
0.308593185722957,0.012678086327997,25.00777,23.41111
0.308671738150707,0.492303133951165,25.6395,25.70209
0.308711255290689,0.223966274172113,24.77589,25.14947
0.309432949092638,0.400526320360462,19.32335,19.63019
0.309475391505543,0.327125659272771,22.76965,26.01237
0.309630490301767,0.0893668695060931,23.90418,23.88304
0.30982489310226,0.0468190596922836,22.46516,23.28132
0.310353820652836,0.212153752483915,25.00511,24.90464
0.310703919773799,0.0419832360635064,20.9277,21.83586
0.310906169965847,0.344680119607314,20.11275,20.96881
0.388559149024843,0.103820659453293,22.4943,23.76799
0.388879825998325,0.0661989986948155,22.21242,23.57045
0.389391917430723,0.0169222041979015,19.68953,21.29814
0.389414323144365,0.336699680721102,18.07022,19.22302
0.38945952378479,0.144550709132816,16.48413,16.81197
0.389698181028848,0.450001219238681,22.16182,23.46833
0.389898254592365,0.20002610023682,22.29661,22.55071
0.389904259944828,0.0412088474567636,23.15906,24.80771
0.389992539806414,0.108259501407815,18.47925,19.83472
0.39018332374601,0.174310103426285,22.46577,23.94048
0.390258657263132,0.255384894123653,19.29793,20.61175
0.390477223405235,0.076050639037077,22.92607,24.65492
0.390529476695333,0.0126377621723269,24.72257,23.42692
0.390890361437876,0.0802665155399039,21.56174,22.70748
0.473679414091286,0.0950967251869496,25.32603,23.29427
0.474152055085938,0.459797456966952,24.4052,25.45396
0.474451693116949,0.0170472063650384,23.49218,24.7704
0.474487744119358,0.278918806826345,23.20458,24.01954
0.474688550720316,0.323333228173653,22.53258,23.9996
0.474976939442627,0.272849021281676,22.523,23.24198
0.475565788098228,0.167552221514563,19.89856,21.14136
0.475654407217633,0.223820147591233,22.49657,23.67047
0.475769441235574,0.115576161208536,23.12181,24.39293
0.475872778267899,0.352842618945128,22.86202,24.19044
0.0773886204437986,0.258284196532715,22.82587,23.68918
0.0774078233066007,0.446756330074281,23.58927,23.25271
0.0775235487743373,0.495202074406442,21.32351,22.70841
0.0776686506121802,0.183869697424923,24.258,25.07711
0.0780769670441828,0.453660657295298,24.37767,24.61242
0.0783103247919144,0.354555653751695,23.87967,24.31786
0.0783488629266458,0.235084293807672,19.58144,20.89688
0.0783643337097697,0.141513952097725,22.79008,23.95726
0.0784302774497174,0.180718720250553,22.78519,24.35592
0.0788152834739098,0.186158137791812,23.16414,23.61205
0.078832249218058,0.10573977691124,18.13114,19.53319
0.0788637559290351,0.221784674838036,23.74515,24.17815
0.0789467150670475,0.36512715781211,23.0642,24.40725
0.0789902033403003,0.0131491295331845,19.38571,20.12608
0.079187573776089,0.0951528854296924,25.19728,23.24218
0.0797028120778123,0.441471532335407,23.70471,23.23567
0.16134992977328,0.493810377818326,19.64138,21.05278
0.161578393359036,0.321371905919728,25.20275,22.94288
0.161642472606729,0.302856087765124,22.86966,23.18141
0.161710272017558,0.406384761297092,24.32139,24.9646
0.162170204999484,0.263756468827224,20.44017,20.80925
0.16241870955804,0.269838226782645,20.01218,21.29027
0.162429473168423,0.0187648597857461,25.21115,25.3711
0.162540152907789,0.0429896316615364,22.39928,23.2728
0.162787247694551,0.0364917402214517,18.82495,19.58172
0.163088332938202,0.469412841910573,22.90006,23.33329
0.163393244764393,0.406160078795621,23.63853,24.51139
0.163434878480764,0.0825131599603064,23.14075,24.7637
0.240822305082474,0.387842685570994,22.92168,23.8918
0.241608000984684,0.24653951473071,21.70486,23.11415
0.242084431769598,0.420408397385966,22.94994,23.67871
0.242253684622767,0.238631521659997,22.82393,23.67816
0.24267813771695,0.350150576880754,20.1128,21.41495
0.243118491870888,0.424520877073541,20.7699,21.01777
0.243325310908006,0.399271810764978,21.23412,21.41108
0.243397010913178,0.185055707155348,19.76845,21.16963
0.318358265596771,0.246627952010549,23.61996,25.13451
0.318717580604158,0.482932075179345,22.85258,23.27734
0.318738016868663,0.0346776607560813,18.91353,18.80826
0.318770332162671,0.347209688910926,23.12671,23.20859
0.319088545971681,0.294941913035659,22.3582,23.83405
0.31919665465918,0.47204346559423,21.83141,22.56383
0.319217693068897,0.116385521782919,22.78014,23.63784
0.319454954862181,0.219170115013825,23.85393,25.53702
0.32002320224222,0.154065699142663,22.53588,24.02348
0.320160048869411,0.287397160142889,20.37317,21.8188
0.320393724696032,0.270190676071758,23.46747,24.91409
0.32044627495975,0.301058549942471,19.59332,20.96185
